Sample,EMPO3,Genome,PRK00290
550.L6S177.s.6.sequence,Animal secretion,GCF_017565785.1,0.7442195468182481
1748.6.15.12.I.6.D,Animal surface,GCF_017908035.1,0.9407156249218266
1747.930250.skin,Animal surface,GCF_902386495.1,0.9630338493572084
2229.S2.N3.5.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_900156625.1,1.007236946762068
1642.MS00592,Plant rhizosphere,GCF_009394435.1,1.2017495760724988
2192.H05b.Hand.2719.lane5.NoIndex.L005,Animal surface,GCF_900447295.1,0.9639662269223456
1642.MS00069,Soil (non-saline),GCF_009394435.1,1.413983902496037
1235.sp0355,Water (saline),GCF_000257665.1,0.699624325940412
1453.45661SDZ2.G7.Pnem.feces,Animal proximal gut,GCF_015234765.1,0.2063334998447584
550.L1S306.s.1.sequence,Animal distal gut,GCF_018913925.1,0.6225474805996236
1773.Columb.passer2.lgi,Animal distal gut,GCF_018406465.1,1.0472835009386612
1041.M028.100,Water (non-saline),GCF_003351045.1,0.877008125369276
925.IE4z,Surface (non-saline),GCF_018304805.1,1.7099119785686951
1037.IDF2.OM2C0.MIN,Soil (non-saline),GCF_009394435.1,1.023592665907778
2229.W2.N32.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_904846715.1,1.069794013791194
1521.228.4.s.7.1.sequences,Water (non-saline),GCF_902386495.1,1.017071635421134
1747.DZF.6132012.TJ.sunken.tree.stump,Surface (non-saline),GCF_009394435.1,0.7537530216368988
1642.MS00474,Plant rhizosphere,GCF_009394435.1,1.0539384155361653
659.NZFACE.R5.warm,Soil (non-saline),GCF_004339725.1,1.045436575559323
755.INB.31.05.11.lane1.NoIndex.L001,Water (non-saline),GCF_009394435.1,1.4498347769485307
945.P2.A5.lane2.NoIndex.L002,Water (non-saline),GCF_004127515.1,0.8350876052942251
933.N.3.1.H.E.1,Plant surface,GCF_014651675.1,0.9959453434489616
1883.2011.492.Crump.Artic.LTREB.main.lane4.NoIndex,Sediment (saline),GCF_015767245.1,1.071661301132825
864.2.OTC.addV.noG.noW.lane2.NoIndex,Soil (non-saline),GCF_003012815.1,1.00964425877146
1521.30.W.s.6.1.sequences,Water (non-saline),GCF_016522075.1,1.0218550034101594
925.IB4y,Surface (non-saline),GCF_003959395.1,1.0174062873619802
2192.H07b.Kitchen.Light.Switch.4155.lane6.NoIndex.L006,Surface (non-saline),GCF_910575295.1,1.0107240003649616
940.CR.Water,Water (non-saline),GCF_004766215.1,1.012766864440769
722.M31Fcsw.4.s.4.1.sequence,Animal distal gut,GCF_018913925.1,0.7345224382134223
1774.477.Skin.Puer,Animal surface,GCF_905397375.1,1.1088206205561866
1883.2006.325.Crump.Artic.LTREB.main.lane1.NoIndex,Water (non-saline),GCF_014644295.1,0.9998845299837104
2192.H03a.Kitchen.Counter.1249.lane5.NoIndex.L005,Surface (non-saline),GCF_002094645.1,0.9298102972708376
2192.H05b.Bedroom.Floor.2812.lane6.NoIndex.L006,Surface (non-saline),GCF_900455935.1,1.0715205504054564
638.RMK.ENR.7.1,Water (non-saline),GCF_900143245.1,1.0065948603533577
933.N.3.3.S.E.3,Plant surface,GCF_014651675.1,1.0702538289682646
2192.H03a.Bedroom.Floor.1252.lane5.NoIndex.L005,Surface (non-saline),GCF_003012815.1,0.9394240674204752
1883.2011.55.Crump.Artic.LTREB.main.lane3.NoIndex,Sediment (saline),GCF_900143245.1,0.9930633403701395
1736.R36.0910,Animal distal gut,GCF_012028595.1,1.0148433912231465
2382.RU006.C181.RH.4.592.rhizo.4.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.0321006279418894
1696.X.D.2,Animal distal gut,GCF_902388185.1,0.9875751044113869
1774.16.Inte.Puer,Animal distal gut,GCF_902374445.1,1.0095334292853937
1717.KBC14.experimental.plot,Soil (non-saline),GCF_004834005.1,1.298631587172365
2229.W2.N2.5.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_014651675.1,1.0892229757333114
1001.SKD6,Soil (non-saline),GCF_015352455.1,1.1452332359932575
1694.St3D11.Pmoss.Jstar.16s.NoIndex.sequences,Animal surface,GCF_910576055.1,1.0023429325326418
2382.SH007.C6.RH.4.95.root.6.11.lane1.NoIndex.L001.sequences,Plant rhizosphere,GCF_009394435.1,1.2201874349788553
1694.St2H11.Pmoss.Jstar.16s.NoIndex.sequences,Animal surface,GCF_902386495.1,1.0473995220905017
1453.54374SDZ1.E8.Tcris.cecum,Animal proximal gut,GCF_016899585.1,1.017767961951701
722.M31Plmr.7.s.8.1.sequence,Animal surface,GCF_902386495.1,0.989968074973684
1883.2003.135.Crump.Artic.LTREB.main.lane1.NoIndex,Water (non-saline),GCF_002259525.1,0.9835131845399834
1064.H.CV242,Animal corpus,GCF_900094785.1,1.033193819263471
2192.H06b.Kitchen.Floor.3314.lane5.NoIndex.L005,Surface (non-saline),GCF_001945525.1,0.9455405604105472
2192.H06b.Nose.3372.lane6.NoIndex.L006,Animal secretion,GCF_905397375.1,0.9830578428550164
1064.G.CV336,Animal corpus,GCF_900094785.1,1.0482163001419198
1748.5.30.12.P.11.D,Animal surface,GCF_015999335.1,0.950621740197428
2192.H03a.Nose.1479.lane6.NoIndex.L006,Animal secretion,GCF_001945525.1,0.9073105521615292
1288.TBH01Aug08.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence,Water (non-saline),GCF_004766215.1,1.038297494909576
1622.UPSub.101.102,Sediment (non-saline),GCF_002310495.1,0.5029193415183635
864.7.CON.addV.addG.noW.A.lane2.NoIndex,Soil (non-saline),GCF_003012815.1,1.0062788920385806
1622.UPSub.100.101,Sediment (non-saline),GCF_002310495.1,0.618566683246323
963.Iguana.A1.2.042011.LAB.vial.307,Animal distal gut,GCF_902374465.1,0.6539784762194237
662.M34,Water (saline),GCF_002250215.1,0.9897550773253458
2192.H03a.Foot.1406.lane6.NoIndex.L006,Animal surface,GCF_001945525.1,0.9127296830955296
1747.DZF.652012.C.drool,Animal secretion,GCF_910664865.1,0.8808399620994738
1240.0806TCDNA,Water (saline),GCF_012272835.1,1.0448946125466658
1747.c.v.v.2011008.body,Animal surface,GCF_902386495.1,1.0239066081046404
1734.BD.NBS1062,Animal distal gut,GCF_001424585.1,0.171306209850107
2229.W2.N3.4.SE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_017368475.1,1.0095532677448005
1622.UPMain.15.16B,Sediment (non-saline),GCF_004127685.1,1.3653985799066557
1453.45187SDZ5.C1.Tfran.stom,Animal proximal gut,GCF_910664865.1,0.951314251075782
1198.SWE15.KBA3.SS5.5,Sediment (saline),GCF_900143245.1,1.122887320070278
1039.L.Jacarepia.SA,Sediment (saline),GCF_009394435.1,1.049734146302144
940.P.15.Fecal,Animal distal gut,GCF_900444845.1,0.9993926240512128
933.W.1.3.H.E.5,Plant surface,GCF_900239455.1,0.9612701198046284
2192.H07b.Nose.4017.lane1.NoIndex.L001,Animal secretion,GCF_910575295.1,0.9964320109499528
861.X70.jul09,Water (saline),GCF_002978535.1,0.6425389451259305
2192.H01a.Kitchen.Floor.122.lane1.NoIndex.L001,Surface (non-saline),GCF_014876705.1,0.92861359280335
1453.44568SDZ5.H1.Pnem.stom,Animal proximal gut,GCF_016899585.1,0.8252277000993272
678.T.RFLP.Sample.671,Sediment (saline),GCF_900116175.1,1.0952892028304628
550.L4S110.s.4.sequence,Animal surface,GCF_015352455.1,0.9841542404661692
2192.H04a.Dog.Nose.1992.lane6.NoIndex.L006,Animal secretion,GCF_900104625.1,0.7643711153855021
1043.Tabonuco.20C.BC.TP1.03,Soil (non-saline),GCF_009394435.1,1.727384148927828
1064.G.CV27,Animal corpus,GCF_016100925.1,1.0332464731781832
1622.PP.2.3B,Sediment (non-saline),GCF_016522075.1,0.9925381504964772
1240.0709TCDNA,Water (saline),GCF_002250215.1,1.192540775115603
1222.B3.5.21.06,Water (saline),GCF_000257665.1,1.2187319629937456
1642.MS00324,Water (non-saline),GCF_015999335.1,1.0038111886051635
1632.E2H05.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences,Animal surface,GCF_902386495.1,0.908801315405924
945.P5.H4.lane2.NoIndex.L002,Water (non-saline),GCF_900143245.1,0.9857680480471096
925.II3x,Surface (non-saline),GCF_018304805.1,1.8163477558242764
2229.S2.N31.EH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_016798225.1,0.985538855435968
1453.45300SDZ4.E5.Pnem.feces,Animal proximal gut,GCF_900167415.1,0.996984718227129
1713.McG.L3B210,Soil (non-saline),GCF_007093895.1,0.988571060687882
925.SJ1y,Surface (non-saline),GCF_018304805.1,1.3741617297687423
1043.Tabonuco.20C.Wood.TP1.03,Soil (non-saline),GCF_009394435.1,1.542485105394019
807.C.S.11.a,Sediment (non-saline),GCF_009394435.1,1.5070215754187082
1632.E5G09.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences,Animal surface,GCF_904846715.1,0.8897271959808489
1747.lima.991488.fecal,Animal distal gut,GCF_910664865.1,0.8324481071583181
2192.H01a.Bathroom.Door.Knob.54.lane1.NoIndex.L001,Surface (non-saline),GCF_009394435.1,0.9808558869934352
1521.EB128.s.6.1.sequences,Soil (non-saline),GCF_905397375.1,1.0369264503599604
1240.1708TCDNA,Water (saline),GCF_900163565.1,1.047053240518984
2192.H02a.Front.Door.Knob.749.lane2.NoIndex.L002,Surface (non-saline),GCF_009394435.1,1.0064593952703311
933.N.2.1.S.E.2,Plant surface,GCF_014764305.1,1.0241161922487805
1883.2007.091.Crump.Artic.LTREB.main.lane1.NoIndex,Sediment (non-saline),GCF_009394435.1,1.2181453663649078
1288.TBH24Aug09.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,Water (non-saline),GCF_016522075.1,1.148143386296915
1642.MS00427,Plant rhizosphere,GCF_009394435.1,0.8828987727214535
2382.MU002.C3.HA.5.497.rhizo.4.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.04017440939456
925.SF3x,Surface (non-saline),GCF_007556675.1,1.441707587517821
2300.BB.07.lavageRNA,Animal distal gut,GCF_902386405.1,0.1052666198153411
1056.Myr.tri.Seat.1.07C04,Animal distal gut,GCF_902375555.1,0.4993733794365651
1034.CHB7,Soil (non-saline),GCF_009394435.1,1.015211930841541
1235.sp1300,Water (saline),GCF_900143245.1,1.0075735968716573
1198.ARG06.ORi08.InfralitoralC,Sediment (saline),GCF_011813015.1,1.0289571845961156
804.Julie.9,Surface (saline),GCF_904820335.1,0.6560886461585649
1038.DIRT12,Soil (non-saline),GCF_016522075.1,1.1498398144540884
2080.S48D835,Water (saline),GCF_017696315.1,0.9661186701268956
1774.L531.Skin.Puer,Animal surface,GCF_000162475.2,0.9885820750546324
1748.5.30.12.P.1.V,Animal surface,GCF_902386495.1,0.7538548087687558
1717.KBC9.experimental.plot,Soil (non-saline),GCF_002094495.1,1.4480114474147687
807.E.S.12.a,Sediment (non-saline),GCF_009394435.1,1.0480131428721613
1064.G.CV283,Animal corpus,GCF_016100925.1,1.010965526014502
2192.H05b.Hand.2866.lane5.NoIndex.L005,Animal surface,GCF_905397375.1,0.9385870220993424
1774.37Nasal23.10.09,Animal secretion,GCF_009914665.1,0.7941410311295944
678.seasonal.insitu.sample.492,Sediment (saline),GCF_015767245.1,1.10444898432875
722.NP5.5.s.6.1.sequence,Water (saline),GCF_002250215.1,1.0535413002627767
1883.2003.144.Crump.Artic.LTREB.main.lane1.NoIndex,Water (non-saline),GCF_016522075.1,0.9973256690017972
2382.RU006.C181.RH.2.147.root.6.11.lane1.NoIndex.L001.sequences,Plant rhizosphere,GCF_009394435.1,1.1639232533787611
945.P9.C9.lane3.NoIndex.L003,Water (non-saline),GCF_910664865.1,0.941344884522994
1039.P.Abraao.HA,Water (saline),GCF_009394435.1,1.7429290312836712
861.C18.jul09,Water (saline),GCF_011601315.1,1.0022888460768282
1748.5.30.12.P.22.V,Animal surface,GCF_015999335.1,0.9691241097430172
1747.200188.fecal,Animal distal gut,GCF_910664865.1,0.7731433421247728
1696.VH0039A,Animal distal gut,GCF_016899585.1,0.931717435287892
889.25May.4,Water (saline),GCF_009394435.1,1.0257202958030955
632.Boreal.coniferous.forest,Soil (non-saline),GCF_009394435.1,1.0727106042250945
2382.SH008.C6.HA.2.333.root.9.11.lane1.NoIndex.L001.sequences,Plant rhizosphere,GCF_009394435.1,1.1949070153004706
1064.H.CV211,Animal corpus,GCF_016100925.1,1.008814949296626
1235.sp1403,Water (saline),GCF_900143245.1,1.1730860826766063
1642.MS00600,Plant rhizosphere,GCF_009394435.1,1.1222804693173745
678.seasonal.insitu.sample.574,Sediment (saline),GCF_900116175.1,1.0666718245447089
1031.HJDF2,Soil (non-saline),GCF_003012815.1,1.049031730645752
1721.BMC.7.1T.3.1,Soil (non-saline),GCF_009394435.1,1.094136166098712
1774.52BI23.10.09,Animal surface,GCF_003697785.1,1.1296719710035217
1774.22Fecal22.10.09,Animal distal gut,GCF_000162475.2,0.8100153249797168
1521.61.W.s.6.1.sequences,Water (non-saline),GCF_014876705.1,1.080149657637992
1622.UPMain.132.133,Sediment (non-saline),GCF_002977865.1,0.7294982898242459
1883.2011.501.Crump.Artic.LTREB.main.lane4.NoIndex,Water (saline),GCF_000257665.1,1.089373791537999
933.T.3.2.H.E.2,Plant surface,GCF_016522075.1,1.0826564126901266
1622.UPMain.56.57,Sediment (non-saline),GCF_004127685.1,1.3554576610007836
638.ELB18.111810.2,Water (non-saline),GCF_001921215.1,1.0510189920967288
2192.H07a.Nose.3777.lane6.NoIndex.L006,Animal secretion,GCF_910575295.1,0.9993150903243876
1235.sp1541,Water (saline),GCF_900143245.1,0.9997237592231318
1883.2011.493.Crump.Artic.LTREB.main.lane4.NoIndex,Water (saline),GCF_000257665.1,1.455573951530407
1747.H10138.right.shoulder,Animal surface,GCF_900107175.1,0.7876284969255117
1198.SWE21.KBB2.SS1.5,Sediment (saline),GCF_900143245.1,1.1222841838640765
1622.UPSub.11.12,Sediment (non-saline),GCF_002978245.1,1.259287413740186
807.S.F.11.a,Sediment (non-saline),GCF_009394435.1,1.1402106143102742
1883.2011.461.Crump.Artic.LTREB.main.lane4.NoIndex,Water (non-saline),GCF_014644295.1,0.9969440745499176
1242.ME30Jul09EB1R2,Water (non-saline),GCF_015999335.1,1.0940427284579322
1288.SSBE07Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence,Water (non-saline),GCF_016522075.1,1.0801391427109055
2229.T.L.B.3.SE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0065408168429577
1064.W.CV125,Animal corpus,GCF_003182045.1,1.025987810723824
2192.H07b.Front.Door.Knob.4133.lane6.NoIndex.L006,Surface (non-saline),GCF_910664865.1,0.9969129678112962
933.T.3.2.S.E.4,Plant surface,GCF_014651675.1,1.0129601973294562
722.M31Fcsw.6.s.7.1.sequence,Animal distal gut,GCF_018913925.1,0.7566641945061413
1622.UPMain.25.26,Sediment (non-saline),GCF_002978655.1,1.3222796611505605
2182.ZF2D,Animal distal gut,GCF_016899585.1,1.1030740479064118
776.SN.2.C.T1B,Soil (non-saline),GCF_900143245.1,1.0196626719613524
1748.4.24.12.FR.6.V,Animal surface,GCF_905367745.1,0.6513482790896999
1734.LD.QCAZ.M51303,Animal distal gut,GCF_016758115.1,0.8656403079076276
925.SA4z,Surface (non-saline),GCF_007556675.1,1.241335933077552
925.II4y,Surface (non-saline),GCF_018304805.1,1.669585823202143
1713.McG.L2M02,Soil (non-saline),GCF_018913775.1,1.1357075467352815
2229.W2.N3.6.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_003013815.1,1.0090695581838791
1642.MS00355,Plant rhizosphere,GCF_009394435.1,0.8610389510460013
810.1230A1H1,Sediment (saline),GCF_900116175.1,0.0732550647953104
1773.Columb.passer10.lgi,Animal distal gut,GCF_014651675.1,1.0279309402057286
804.H06.073005.Bio2slurpA2.0326,Surface (saline),GCF_011813015.1,1.0060207402062695
1240.2206BCDNA,Water (saline),GCF_003576315.1,0.9583877432082452
1521.331.6.s.7.1.sequences,Water (non-saline),GCF_009905605.1,1.013087038016102
678.T.RFLP.Sample.600,Sediment (saline),GCF_900116175.1,1.0405941319162662
933.N.1.2.S.E.1,Plant surface,GCF_900114125.1,1.0223873235530014
1674.McG.F110714Jr1R1,Soil (non-saline),GCF_009394435.1,1.113508547721942
1734.LD.Carsow1,Animal distal gut,GCF_009394435.1,0.0811434775825316
1632.E3B07.r.EMPbird.v4.NoIndex.L001,Animal surface,GCF_902386495.1,0.9952459923488308
808.FL.3.16a.s.4.1.sequences,Soil (non-saline),GCF_004127685.1,1.0593073844464365
1453.44923SDZ3.C5.Pnem.stom,Animal proximal gut,GCF_910664865.1,0.4050594532225567
1747.DZF.6142012.KK.fecal,Animal distal gut,GCF_910664865.1,1.0197253665911723
808.AK.19.12a.s.4.1.sequences,Soil (non-saline),GCF_002978655.1,0.9469188335703292
945.P9.A7.lane3.NoIndex.L003,Water (non-saline),GCF_016899585.1,0.8938302701253656
2192.H02a.Front.Door.Knob.629.lane2.NoIndex.L002,Surface (non-saline),GCF_900455935.1,0.9712381930310976
809.PLRP6.70,Surface (non-saline),GCF_001613545.1,0.9726015037695176
905.PLO6.t2.OSCANOX.0to1cm.1,Sediment (saline),GCF_011813015.1,0.9969516267207612
1883.2006.173.Crump.Artic.LTREB.main.lane1.NoIndex,Water (non-saline),GCF_014644295.1,0.96663840224668
1288.SSBE04Oct08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,Water (non-saline),GCF_016522075.1,1.131021035458892
1039.L.Vermelha.SC.2.3,Sediment (saline),GCF_009394435.1,1.6641115506146351
2229.S2.T22.ES5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0819385211891537
1883.2010.332A.Crump.Artic.LTREB.main.lane3.NoIndex,Surface (non-saline),GCF_012927405.1,1.037519959606947
1774.43Oral23.10.09,Animal secretion,GCF_000162475.2,0.9470573597113352
2229.S1.N2.6.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.1210111854855682
2192.H04a.Kitchen.Counter.1897.lane6.NoIndex.L006,Surface (non-saline),GCF_004766355.1,0.756141296739607
2382.SH005.C3.RH.4.270.r1.gp.9.11.lane8.NoIndex.L008.sequences,Plant corpus,GCF_903970945.1,1.9897005797159195
2229.W1.T1.4.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_014651675.1,1.0051539533888256
550.L5S125.s.5.sequence,Animal secretion,GCF_000162475.2,0.9665070778864022
1642.MS00622,Plant rhizosphere,GCF_009394435.1,1.391224409488452
678.seasonal.insitu.sample.556,Sediment (saline),GCF_011813015.1,1.11242840211675
1632.E6B07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences,Animal surface,GCF_902386495.1,0.8559843640166646
1521.EB046.s.6.1.sequences,Soil (non-saline),GCF_009394435.1,1.6050121131822488
1453.45560SDZ2.E6.Pnem.feces,Animal proximal gut,GCF_910664865.1,0.9574805895390768
1883.2010.324A.Crump.Artic.LTREB.main.lane3.NoIndex,Surface (non-saline),GCF_012927405.1,0.9263625632945032
1883.2002.025.Crump.Artic.LTREB.main.lane1.NoIndex,Water (non-saline),GCF_014876705.1,1.0378394039440533
933.T.3.2.H.P.1,Plant surface,GCF_900112525.1,1.0206900031960169
945.P6.H6.lane2.NoIndex.L002,Water (non-saline),GCF_002891535.1,1.3566033445916892
1039.I.Fundao.SB,Water (saline),GCF_014651375.1,1.1132337900973015
1197.SE.20100927.GY.NF013.BC.062,Sediment (saline),GCF_011813015.1,1.1627785361608307
1883.2010.308A.Crump.Artic.LTREB.main.lane3.NoIndex,Surface (non-saline),GCF_012927405.1,0.9957267822002192
550.L6S217.s.6.sequence,Animal secretion,GCF_000162475.2,0.6171539697171785
2182.CPZF24D,Animal distal gut,GCF_016899585.1,1.2381134829649034
1289.KH52,Soil (non-saline),GCF_009394435.1,1.1652248020745894
1288.MAE20Sept08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,Water (non-saline),GCF_003751275.1,1.02760780456576
1240.1210BCDNA,Water (saline),GCF_900114125.1,1.0996589271159016
1774.381.Oral.Puer,Animal secretion,GCF_000162475.2,0.9755779588575484
755.LSSF.BETA.D20.16.06.11.lane1.NoIndex.L001,Soil (non-saline),GCF_002094495.1,1.0328040285811004
1521.SPL.Sum.5.s.8.1.sequences,Aerosol (non-saline),GCF_009394435.1,1.037978430620718
2300.BB.4064.lavage20,Animal distal gut,GCF_910664865.1,0.521166869414543
1622.UPSub.95.96,Sediment (non-saline),GCF_011044775.1,0.5896530225275206
940.CR.44.Ventral,Animal surface,GCF_902386495.1,0.95083206868155
2080.S63D2585,Water (saline),GCF_905367745.1,0.9777207408335362
2229.S2.N2.4.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0474606616277893
1632.E4B04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences,Animal surface,GCF_902386495.1,0.915892401995926
2229.S1.N22.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_014651675.1,1.035682491072219
2229.W1.N3.6.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_014651675.1,1.0909737813962217
925.IB3x,Surface (non-saline),GCF_003959395.1,1.0017165277096616
1622.UPSub.13.14,Sediment (non-saline),GCF_002978245.1,1.2168175922183244
1774.L535.Vagi.Puer,Animal secretion,GCF_910664865.1,0.9992590265387056
550.L4S202.s.4.sequence,Animal surface,GCF_015352455.1,0.9665544582497834
2382.SH005.C3.RH.4.670.gp.9.12.lane8.NoIndex.L008.sequences,Plant corpus,GCF_900113485.1,1.9981785468357804
1702.BL3,Soil (non-saline),GCF_002094645.1,1.037490775967976
1521.87.W.s.6.1.sequences,Water (non-saline),GCF_012927405.1,1.1110488241703071
2192.H07b.Kitchen.Counter.4105.lane2.NoIndex.L002,Surface (non-saline),GCF_001888055.1,0.9740201334933803
2192.H01a.Nose.297.lane6.NoIndex.L006,Animal secretion,GCF_001945525.1,0.9183634731721404
2382.MU002.C3.HA.5.79.root.6.11.lane1.NoIndex.L001.sequences,Plant rhizosphere,GCF_015352455.1,1.122930684743557
1747.DZF.6132012.TJ.log.by.shift,Surface (non-saline),GCF_009394435.1,0.8540049480238625
2192.H05b.Kitchen.Counter.2617.lane5.NoIndex.L005,Surface (non-saline),GCF_002094495.1,0.9877166397703688
2192.H01a.Bedroom.Floor.292.lane2.NoIndex.L002,Surface (non-saline),GCF_902386495.1,0.9892997586729724
1665.IFAW11.306Dd,Animal surface,GCF_900142565.1,1.024676566265268
1453.54432SDZ1.H5.Tfran.stom,Animal proximal gut,GCF_018913925.1,1.2966284906528711
1642.MS00405,Plant rhizosphere,GCF_009394435.1,1.2680243344044315
